task_code,cutting_best_response,cutting_second_response,maintenance_name_response,process_name_response,quality_name_response,date_response,decision_score,score_rel_opt_cc
T3,,,Laser Cutter,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Riveting Machine,Assembly Machine 3,Large Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Assembly Machine 1,Large Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Assembly Machine 1,Large Capacity Cutting Machine 2,Riveting Machine,,0.4499999999999999,0.0036396722462893
T3,,,Riveting Machine,Assembly Machine 3,Medium Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Medium Capacity Cutting Machine 1,Assembly Machine 3,Laser Cutter,,0.4499999999999999,0.0036396722462893
T3,,,Medium Capacity Cutting Machine 1,Assembly Machine 3,Riveting Machine,,0.4499999999999999,0.0036396722462893
T3,,,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Riveting Machine,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Medium Capacity Cutting Machine 1,Assembly Machine 3,Low Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,Laser Cutter,,0.4499999999999999,0.0036396722462893
T3,,,Riveting Machine,Large Capacity Cutting Machine 2,Assembly Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Assembly Machine 1,Large Capacity Cutting Machine 2,Laser Cutter,,0.4499999999999999,0.0036396722462893
T3,,,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,Assembly Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Laser Cutter,Large Capacity Cutting Machine 2,Assembly Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Medium Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,Riveting Machine,,0.4499999999999999,0.0036396722462893
T3,,,Laser Cutter,Assembly Machine 3,Large Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Laser Cutter,Assembly Machine 3,Medium Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Low Capacity Cutting Machine 1,Assembly Machine 3,Large Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Low Capacity Cutting Machine 1,Assembly Machine 3,Medium Capacity Cutting Machine 1,,0.4499999999999999,0.0036396722462893
T3,,,Testing Machine 1,Laser Welding Machine 1,Medium Capacity Cutting Machine 3,,0.4494505494505494,0.0026443072834984
T3,,,Laser Cutter,Medium Capacity Cutting Machine 3,Laser Welding Machine 1,,0.4487179487179488,0.0013171539997774
T3,,,Riveting Machine,Medium Capacity Cutting Machine 3,Laser Welding Machine 1,,0.4487179487179488,0.0013171539997774
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,Laser Welding Machine 1,,0.4487179487179488,0.0013171539997774
T3,,,Laser Welding Machine 2,Laser Cutter,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Laser Welding Machine 2,Laser Cutter,Large Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Large Capacity Cutting Machine 2,Testing Machine 1,Laser Cutter,,0.4464285714285714,0.0
T3,,,Assembly Machine 3,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Laser Welding Machine 2,Riveting Machine,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Laser Welding Machine 2,Testing Machine 1,Riveting Machine,,0.4464285714285714,0.0
T3,,,Large Capacity Cutting Machine 2,Riveting Machine,Assembly Machine 1,,0.4464285714285714,0.0
T3,,,Large Capacity Cutting Machine 2,Testing Machine 1,Low Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Large Capacity Cutting Machine 2,Testing Machine 1,Riveting Machine,,0.4464285714285714,0.0
T3,,,Assembly Machine 3,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Large Capacity Cutting Machine 2,Laser Cutter,Assembly Machine 1,,0.4464285714285714,0.0
T3,,,Large Capacity Cutting Machine 2,Laser Cutter,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Assembly Machine 3,Laser Cutter,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Testing Machine 2,Riveting Machine,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Laser Welding Machine 2,Riveting Machine,Large Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Assembly Machine 3,Laser Cutter,Large Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Laser Welding Machine 2,Laser Cutter,Assembly Machine 1,,0.4464285714285714,0.0
T3,,,Assembly Machine 3,Riveting Machine,Large Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Large Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,Assembly Machine 1,,0.4464285714285714,0.0
T3,,,Laser Welding Machine 2,Low Capacity Cutting Machine 1,Assembly Machine 1,,0.4464285714285714,0.0
T3,,,Testing Machine 2,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Testing Machine 2,Laser Cutter,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Testing Machine 2,Laser Cutter,Assembly Machine 1,,0.4464285714285714,0.0
T3,,,Testing Machine 2,Laser Cutter,Large Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Assembly Machine 3,Testing Machine 1,Low Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Assembly Machine 3,Riveting Machine,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Laser Welding Machine 2,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Laser Welding Machine 2,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Laser Welding Machine 2,Testing Machine 1,Laser Cutter,,0.4464285714285714,0.0
T3,,,Assembly Machine 3,Testing Machine 1,Laser Cutter,,0.4464285714285714,0.0
T3,,,Testing Machine 2,Riveting Machine,Assembly Machine 1,,0.4464285714285714,0.0
T3,,,Large Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Large Capacity Cutting Machine 2,Riveting Machine,Medium Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Assembly Machine 3,Testing Machine 1,Riveting Machine,,0.4464285714285714,0.0
T3,,,Testing Machine 2,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Testing Machine 2,Low Capacity Cutting Machine 1,Assembly Machine 1,,0.4464285714285714,0.0
T3,,,Laser Welding Machine 2,Riveting Machine,Assembly Machine 1,,0.4464285714285714,0.0
T3,,,Laser Welding Machine 2,Testing Machine 1,Low Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Testing Machine 2,Riveting Machine,Large Capacity Cutting Machine 1,,0.4464285714285714,0.0
T3,,,Assembly Machine 3,Medium Capacity Cutting Machine 2,Laser Welding Machine 1,,0.4451465201465201,0.0
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 2,Laser Welding Machine 1,,0.4451465201465201,0.0
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,Laser Welding Machine 1,,0.4451465201465201,0.0
T3,,,Laser Welding Machine 1,Testing Machine 3,Medium Capacity Cutting Machine 2,,0.4441391941391941,0.0
T3,,,Large Capacity Cutting Machine 1,Testing Machine 3,Medium Capacity Cutting Machine 2,,0.4441391941391941,0.0
T3,,,Riveting Machine,Testing Machine 2,Assembly Machine 2,,0.4435897435897435,0.0
T3,,,Laser Cutter,Testing Machine 2,Assembly Machine 2,,0.4435897435897435,0.0
T3,,,Low Capacity Cutting Machine 1,Testing Machine 2,Assembly Machine 2,,0.4435897435897435,0.0
T3,,,Medium Capacity Cutting Machine 2,Assembly Machine 3,Testing Machine 3,,0.4431318681318681,0.0
T3,,,Medium Capacity Cutting Machine 2,Large Capacity Cutting Machine 2,Testing Machine 3,,0.4431318681318681,0.0
T3,,,Low Capacity Cutting Machine 1,Testing Machine 1,Large Capacity Cutting Machine 2,,0.4423076923076923,0.0
T3,,,Assembly Machine 1,Riveting Machine,Testing Machine 2,,0.4423076923076923,0.0
T3,,,Assembly Machine 1,Low Capacity Cutting Machine 1,Testing Machine 2,,0.4423076923076923,0.0
T3,,,Assembly Machine 1,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,,0.4423076923076923,0.0
T3,,,Assembly Machine 1,Laser Cutter,Testing Machine 2,,0.4423076923076923,0.0
T3,,,Low Capacity Cutting Machine 1,Testing Machine 1,Assembly Machine 3,,0.4423076923076923,0.0
T3,,,Medium Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 2,,0.4423076923076923,0.0
T3,,,Medium Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,Testing Machine 2,,0.4423076923076923,0.0
T3,,,Assembly Machine 1,Riveting Machine,Large Capacity Cutting Machine 2,,0.4423076923076923,0.0
T3,,,Medium Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,Assembly Machine 3,,0.4423076923076923,0.0
T3,,,Medium Capacity Cutting Machine 1,Laser Cutter,Testing Machine 2,,0.4423076923076923,0.0
T3,,,Medium Capacity Cutting Machine 1,Laser Cutter,Assembly Machine 3,,0.4423076923076923,0.0
T3,,,Assembly Machine 1,Laser Cutter,Large Capacity Cutting Machine 2,,0.4423076923076923,0.0
T3,,,Riveting Machine,Testing Machine 1,Assembly Machine 3,,0.4423076923076923,0.0
T3,,,Laser Cutter,Testing Machine 1,Large Capacity Cutting Machine 2,,0.4423076923076923,0.0
T3,,,Laser Cutter,Testing Machine 1,Assembly Machine 3,,0.4423076923076923,0.0
T3,,,Riveting Machine,Testing Machine 1,Large Capacity Cutting Machine 2,,0.4423076923076923,0.0
T3,,,Medium Capacity Cutting Machine 1,Riveting Machine,Large Capacity Cutting Machine 2,,0.4423076923076923,0.0
T3,,,Medium Capacity Cutting Machine 1,Riveting Machine,Assembly Machine 3,,0.4423076923076923,0.0
T3,,,Medium Capacity Cutting Machine 1,Riveting Machine,Testing Machine 2,,0.4423076923076923,0.0
T3,,,Medium Capacity Cutting Machine 1,Laser Cutter,Large Capacity Cutting Machine 2,,0.4423076923076923,0.0
T3,,,Testing Machine 1,Assembly Machine 2,Medium Capacity Cutting Machine 2,,0.4417582417582417,0.0
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 1,Riveting Machine,,0.4416666666666666,0.0
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 1,Laser Cutter,,0.4416666666666666,0.0
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 1,Low Capacity Cutting Machine 1,,0.4416666666666666,0.0
T3,,,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 1,Riveting Machine,,0.4416666666666666,0.0
T3,,,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,,0.4416666666666666,0.0
T3,,,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 1,Laser Cutter,,0.4416666666666666,0.0
T3,,,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 2,Laser Welding Machine 1,,0.4403846153846154,0.0
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 2,Laser Welding Machine 2,,0.4403846153846154,0.0
T3,,,Medium Capacity Cutting Machine 3,Assembly Machine 3,Laser Welding Machine 1,,0.4403846153846154,0.0
T3,,,Large Capacity Cutting Machine 2,Testing Machine 3,Assembly Machine 2,,0.440018315018315,0.0
T3,,,Laser Welding Machine 2,Testing Machine 3,Assembly Machine 2,,0.440018315018315,0.0
T3,,,Laser Welding Machine 1,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 3,,0.439010989010989,0.0
T3,,,Laser Welding Machine 1,Assembly Machine 3,Medium Capacity Cutting Machine 3,,0.439010989010989,0.0
T3,,,Large Capacity Cutting Machine 1,Assembly Machine 3,Medium Capacity Cutting Machine 3,,0.439010989010989,0.0
T3,,,Riveting Machine,Laser Welding Machine 1,Testing Machine 1,,0.4384615384615384,0.0
T3,,,Laser Cutter,Laser Welding Machine 1,Testing Machine 1,,0.4384615384615384,0.0
T3,,,Low Capacity Cutting Machine 1,Laser Welding Machine 1,Testing Machine 1,,0.4384615384615384,0.0
T3,,,Large Capacity Cutting Machine 1,Riveting Machine,Laser Welding Machine 1,,0.4368131868131868,0.0
T3,,,Testing Machine 3,Low Capacity Cutting Machine 1,Laser Welding Machine 2,,0.4368131868131868,0.0
T3,,,Testing Machine 3,Laser Cutter,Laser Welding Machine 2,,0.4368131868131868,0.0
T3,,,Large Capacity Cutting Machine 1,Laser Cutter,Laser Welding Machine 1,,0.4368131868131868,0.0
T3,,,Large Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,Laser Welding Machine 1,,0.4368131868131868,0.0
T3,,,Testing Machine 3,Riveting Machine,Laser Welding Machine 2,,0.4368131868131868,0.0
T3,,,Assembly Machine 2,Laser Welding Machine 1,Riveting Machine,,0.4357142857142856,0.0
T3,,,Assembly Machine 2,Laser Welding Machine 1,Laser Cutter,,0.4357142857142856,0.0
T3,,,Assembly Machine 2,Laser Welding Machine 1,Low Capacity Cutting Machine 1,,0.4357142857142856,0.0
T3,,,Large Capacity Cutting Machine 1,Assembly Machine 2,Testing Machine 2,,0.4351648351648352,0.0
T3,,,Laser Welding Machine 1,Assembly Machine 2,Large Capacity Cutting Machine 2,,0.4351648351648352,0.0
T3,,,Laser Welding Machine 1,Assembly Machine 2,Testing Machine 2,,0.4351648351648352,0.0
T3,,,Assembly Machine 3,Large Capacity Cutting Machine 2,Testing Machine 1,,0.4348901098901099,0.0
T3,,,Laser Welding Machine 2,Assembly Machine 3,Testing Machine 1,,0.4348901098901099,0.0
T3,,,Laser Welding Machine 2,Large Capacity Cutting Machine 2,Testing Machine 1,,0.4348901098901099,0.0
T3,,,Large Capacity Cutting Machine 2,Assembly Machine 3,Testing Machine 1,,0.4348901098901099,0.0
T3,,,Testing Machine 1,Riveting Machine,Assembly Machine 2,,0.4340659340659341,0.0
T3,,,Testing Machine 1,Low Capacity Cutting Machine 1,Assembly Machine 2,,0.4340659340659341,0.0
T3,,,Testing Machine 1,Laser Cutter,Assembly Machine 2,,0.4340659340659341,0.0
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 3,Testing Machine 3,,0.4336080586080586,0.0
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 3,Testing Machine 3,,0.4336080586080586,0.0
T3,,,Assembly Machine 3,Medium Capacity Cutting Machine 3,Testing Machine 3,,0.4336080586080586,0.0
T3,,,Testing Machine 1,Laser Welding Machine 2,Large Capacity Cutting Machine 2,,0.4327838827838828,0.0
T3,,,Testing Machine 1,Laser Welding Machine 2,Assembly Machine 3,,0.4327838827838828,0.0
T3,,,Low Capacity Cutting Machine 1,Assembly Machine 1,Laser Welding Machine 2,,0.432051282051282,0.0
T3,,,Riveting Machine,Assembly Machine 1,Laser Welding Machine 2,,0.432051282051282,0.0
T3,,,Laser Cutter,Assembly Machine 1,Laser Welding Machine 2,,0.432051282051282,0.0
T3,,,Riveting Machine,Large Capacity Cutting Machine 1,Laser Welding Machine 2,,0.432051282051282,0.0
T3,,,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,Laser Welding Machine 2,,0.432051282051282,0.0
T3,,,Laser Cutter,Large Capacity Cutting Machine 1,Laser Welding Machine 2,,0.432051282051282,0.0
T3,,,Medium Capacity Cutting Machine 3,Laser Welding Machine 1,Testing Machine 3,,0.4288461538461539,0.0
T3,,,Assembly Machine 3,Testing Machine 2,Laser Welding Machine 1,,0.4284798534798535,0.0
T3,,,Large Capacity Cutting Machine 2,Testing Machine 2,Laser Welding Machine 1,,0.4284798534798535,0.0
T3,,,Assembly Machine 2,Large Capacity Cutting Machine 2,Testing Machine 2,,0.428021978021978,0.0
T3,,,Large Capacity Cutting Machine 1,Laser Welding Machine 1,Medium Capacity Cutting Machine 2,,0.4274725274725274,0.0
T3,,,Riveting Machine,Medium Capacity Cutting Machine 1,Testing Machine 3,,0.4269230769230769,0.0
T3,,,Laser Cutter,Medium Capacity Cutting Machine 1,Testing Machine 3,,0.4269230769230769,0.0
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,Testing Machine 3,,0.4269230769230769,0.0
T3,,,Testing Machine 2,Laser Welding Machine 2,Medium Capacity Cutting Machine 3,,0.4259157509157509,0.0
T3,,,Large Capacity Cutting Machine 2,Laser Welding Machine 2,Medium Capacity Cutting Machine 3,,0.4259157509157509,0.0
T3,,,Assembly Machine 3,Laser Welding Machine 2,Medium Capacity Cutting Machine 3,,0.4259157509157509,0.0
T3,,,Large Capacity Cutting Machine 1,Testing Machine 3,Laser Welding Machine 2,,0.4249084249084249,0.0
T3,,,Testing Machine 1,Large Capacity Cutting Machine 1,Riveting Machine,,0.4238095238095238,0.0
T3,,,Testing Machine 1,Large Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,,0.4238095238095238,0.0
T3,,,Testing Machine 1,Assembly Machine 1,Laser Cutter,,0.4238095238095238,0.0
T3,,,Testing Machine 1,Large Capacity Cutting Machine 1,Laser Cutter,,0.4238095238095238,0.0
T3,,,Testing Machine 1,Assembly Machine 1,Low Capacity Cutting Machine 1,,0.4238095238095238,0.0
T3,,,Testing Machine 1,Assembly Machine 1,Riveting Machine,,0.4238095238095238,0.0
T3,,,Large Capacity Cutting Machine 2,Laser Welding Machine 1,Assembly Machine 2,,0.4233516483516483,0.0
T3,,,Testing Machine 2,Laser Welding Machine 1,Assembly Machine 2,,0.4233516483516483,0.0
T3,,,Testing Machine 1,Large Capacity Cutting Machine 2,Laser Welding Machine 1,,0.4225274725274726,0.0
T3,,,Testing Machine 1,Assembly Machine 3,Laser Welding Machine 1,,0.4225274725274726,0.0
T3,,,Testing Machine 1,Assembly Machine 2,Laser Welding Machine 2,,0.4225274725274726,0.0
T3,,,Riveting Machine,Medium Capacity Cutting Machine 2,Testing Machine 1,,0.4217948717948718,0.0
T3,,,Laser Cutter,Medium Capacity Cutting Machine 2,Testing Machine 1,,0.4217948717948718,0.0
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 2,Testing Machine 1,,0.4217948717948718,0.0
T3,,,Testing Machine 3,Assembly Machine 2,Riveting Machine,,0.4214285714285715,0.0
T3,,,Testing Machine 3,Assembly Machine 2,Low Capacity Cutting Machine 1,,0.4214285714285715,0.0
T3,,,Testing Machine 3,Assembly Machine 2,Laser Cutter,,0.4214285714285715,0.0
T3,,,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,Laser Cutter,,0.4214285714285714,0.0
T3,,,Laser Welding Machine 1,Medium Capacity Cutting Machine 1,Riveting Machine,,0.4214285714285714,0.0
T3,,,Laser Welding Machine 1,Medium Capacity Cutting Machine 1,Laser Cutter,,0.4214285714285714,0.0
T3,,,Laser Welding Machine 1,Medium Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,,0.4214285714285714,0.0
T3,,,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,Low Capacity Cutting Machine 1,,0.4214285714285714,0.0
T3,,,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,Riveting Machine,,0.4214285714285714,0.0
T3,,,Assembly Machine 2,Riveting Machine,Medium Capacity Cutting Machine 2,,0.4203296703296703,0.0
T3,,,Assembly Machine 2,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 2,,0.4203296703296703,0.0
T3,,,Assembly Machine 2,Laser Cutter,Medium Capacity Cutting Machine 2,,0.4203296703296703,0.0
T3,,,Laser Welding Machine 1,Assembly Machine 3,Testing Machine 3,,0.4197802197802198,0.0
T3,,,Laser Welding Machine 1,Large Capacity Cutting Machine 2,Testing Machine 3,,0.4197802197802198,0.0
T3,,,Large Capacity Cutting Machine 1,Assembly Machine 3,Testing Machine 3,,0.4197802197802198,0.0
T3,,,Assembly Machine 2,Medium Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,,0.419047619047619,0.0
T3,,,Assembly Machine 2,Medium Capacity Cutting Machine 2,Laser Cutter,,0.419047619047619,0.0
T3,,,Assembly Machine 2,Medium Capacity Cutting Machine 2,Riveting Machine,,0.419047619047619,0.0
T3,,,Laser Welding Machine 1,Medium Capacity Cutting Machine 3,Assembly Machine 3,,0.4184981684981684,0.0
T3,,,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,Assembly Machine 3,,0.4184981684981684,0.0
T3,,,Laser Welding Machine 1,Medium Capacity Cutting Machine 3,Large Capacity Cutting Machine 2,,0.4184981684981684,0.0
T3,,,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,Testing Machine 2,,0.4184981684981684,0.0
T3,,,Laser Welding Machine 1,Medium Capacity Cutting Machine 3,Testing Machine 2,,0.4184981684981684,0.0
T3,,,Testing Machine 3,Riveting Machine,Medium Capacity Cutting Machine 3,,0.4175824175824175,0.0
T3,,,Testing Machine 3,Laser Cutter,Medium Capacity Cutting Machine 3,,0.4175824175824175,0.0
T3,,,Testing Machine 3,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,,0.4175824175824175,0.0
T3,,,Assembly Machine 1,Testing Machine 3,Laser Cutter,,0.4166666666666667,0.0
T3,,,Assembly Machine 1,Testing Machine 3,Riveting Machine,,0.4166666666666667,0.0
T3,,,Medium Capacity Cutting Machine 1,Testing Machine 3,Riveting Machine,,0.4166666666666667,0.0
T3,,,Medium Capacity Cutting Machine 1,Testing Machine 3,Laser Cutter,,0.4166666666666667,0.0
T3,,,Assembly Machine 1,Testing Machine 3,Low Capacity Cutting Machine 1,,0.4166666666666667,0.0
T3,,,Medium Capacity Cutting Machine 1,Testing Machine 3,Low Capacity Cutting Machine 1,,0.4166666666666667,0.0
T3,,,Low Capacity Cutting Machine 1,Testing Machine 3,Medium Capacity Cutting Machine 1,,0.4166666666666667,0.0
T3,,,Laser Cutter,Testing Machine 3,Large Capacity Cutting Machine 1,,0.4166666666666667,0.0
T3,,,Laser Cutter,Testing Machine 3,Assembly Machine 1,,0.4166666666666667,0.0
T3,,,Riveting Machine,Testing Machine 3,Large Capacity Cutting Machine 1,,0.4166666666666667,0.0
T3,,,Riveting Machine,Testing Machine 3,Medium Capacity Cutting Machine 1,,0.4166666666666667,0.0
T3,,,Laser Cutter,Testing Machine 3,Medium Capacity Cutting Machine 1,,0.4166666666666667,0.0
T3,,,Riveting Machine,Testing Machine 3,Assembly Machine 1,,0.4166666666666667,0.0
T3,,,Low Capacity Cutting Machine 1,Testing Machine 3,Assembly Machine 1,,0.4166666666666667,0.0
T3,,,Low Capacity Cutting Machine 1,Testing Machine 3,Large Capacity Cutting Machine 1,,0.4166666666666667,0.0
T3,,,Medium Capacity Cutting Machine 2,Laser Cutter,Assembly Machine 2,,0.4162087912087912,0.0
T3,,,Medium Capacity Cutting Machine 2,Low Capacity Cutting Machine 1,Assembly Machine 2,,0.4162087912087912,0.0
T3,,,Medium Capacity Cutting Machine 2,Riveting Machine,Assembly Machine 2,,0.4162087912087912,0.0
T3,,,Medium Capacity Cutting Machine 2,Laser Welding Machine 2,Large Capacity Cutting Machine 2,,0.4149267399267399,0.0
T3,,,Medium Capacity Cutting Machine 2,Laser Welding Machine 2,Assembly Machine 3,,0.4149267399267399,0.0
T3,,,Medium Capacity Cutting Machine 2,Laser Welding Machine 2,Testing Machine 2,,0.4149267399267399,0.0
T3,,,Testing Machine 3,Laser Welding Machine 1,Large Capacity Cutting Machine 2,,0.4137362637362637,0.0
T3,,,Testing Machine 3,Laser Welding Machine 1,Assembly Machine 3,,0.4137362637362637,0.0
T3,,,Medium Capacity Cutting Machine 3,Low Capacity Cutting Machine 1,Testing Machine 1,,0.4134615384615385,0.0
T3,,,Medium Capacity Cutting Machine 3,Laser Cutter,Testing Machine 1,,0.4134615384615385,0.0
T3,,,Medium Capacity Cutting Machine 3,Riveting Machine,Testing Machine 1,,0.4134615384615385,0.0
T3,,,Riveting Machine,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,,0.4128205128205128,0.0
T3,,,Riveting Machine,Assembly Machine 1,Medium Capacity Cutting Machine 3,,0.4128205128205128,0.0
T3,,,Laser Cutter,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,,0.4128205128205128,0.0
T3,,,Laser Cutter,Assembly Machine 1,Medium Capacity Cutting Machine 3,,0.4128205128205128,0.0
T3,,,Low Capacity Cutting Machine 1,Assembly Machine 1,Medium Capacity Cutting Machine 3,,0.4128205128205128,0.0
T3,,,Low Capacity Cutting Machine 1,Large Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,,0.4128205128205128,0.0
T3,,,Testing Machine 2,Assembly Machine 2,Laser Welding Machine 1,,0.4118131868131868,0.0
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 1,Laser Welding Machine 2,,0.4118131868131868,0.0
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 1,Laser Welding Machine 2,,0.4118131868131868,0.0
T3,,,Large Capacity Cutting Machine 2,Assembly Machine 2,Laser Welding Machine 1,,0.4118131868131868,0.0
T3,,,Assembly Machine 3,Medium Capacity Cutting Machine 1,Laser Welding Machine 2,,0.4118131868131868,0.0
T3,,,Medium Capacity Cutting Machine 2,Testing Machine 2,Laser Welding Machine 2,,0.4106227106227106,0.0
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 3,Assembly Machine 2,,0.4102564102564102,0.0
T3,,,Riveting Machine,Medium Capacity Cutting Machine 3,Assembly Machine 2,,0.4102564102564102,0.0
T3,,,Laser Cutter,Medium Capacity Cutting Machine 3,Assembly Machine 2,,0.4102564102564102,0.0
T3,,,Riveting Machine,Medium Capacity Cutting Machine 1,Laser Welding Machine 1,,0.4076923076923076,0.0
T3,,,Low Capacity Cutting Machine 1,Medium Capacity Cutting Machine 1,Laser Welding Machine 1,,0.4076923076923076,0.0
T3,,,Laser Cutter,Medium Capacity Cutting Machine 1,Laser Welding Machine 1,,0.4076923076923076,0.0
T3,,,Medium Capacity Cutting Machine 3,Testing Machine 3,Laser Welding Machine 1,,0.407051282051282,0.0
T3,,,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,Assembly Machine 2,,0.4066849816849817,0.0
T3,,,Assembly Machine 3,Laser Welding Machine 2,Testing Machine 3,,0.4066849816849817,0.0
T3,,,Testing Machine 2,Medium Capacity Cutting Machine 2,Assembly Machine 2,,0.4066849816849817,0.0
T3,,,Large Capacity Cutting Machine 2,Laser Welding Machine 2,Testing Machine 3,,0.4066849816849817,0.0
T3,,,Laser Welding Machine 2,Medium Capacity Cutting Machine 2,Assembly Machine 2,,0.4066849816849817,0.0
T3,,,Testing Machine 3,Large Capacity Cutting Machine 2,Medium Capacity Cutting Machine 2,,0.406043956043956,0.0
T3,,,Testing Machine 3,Assembly Machine 3,Medium Capacity Cutting Machine 2,,0.406043956043956,0.0
T3,,,Medium Capacity Cutting Machine 2,Assembly Machine 1,Low Capacity Cutting Machine 1,,0.4059523809523809,0.0
